Project_ID,Duration_Days,Skills_Required,Complexity,Client_Budget_Min,Avg_Past_Bids,Num_Bidders,Client_History,Freelancer_Exp_Years,Freelancer_Success_Rate,Urgency,Location,Client_Budget_Max,Final_Bid
2826,66,Mobile Dev,Medium,2191,5332.645831682071,19,New,4,0.99,High,Europe,2355,2795.5
2827,37,Graphic Design,Medium,4158,4635.4197494302125,15,New,7,1.0,Normal,Other,5227,4595.38
2828,89,Graphic Design,Medium,3125,5003.085778773573,6,Repeat,2,0.85,Normal,USA,3639,4165.88
2829,39,Data Science,Medium,4254,455.67529887249697,18,Repeat,5,0.86,High,Europe,5007,5258.61
2830,56,Writing,Low,578,3535.875902018592,22,New,12,0.92,Low,India,3033,2065.04
2831,38,Mobile Dev,High,2765,5995.185043510682,15,New,11,0.86,Low,India,5571,7441.17
2832,45,Writing,High,1856,4743.417888461889,4,New,9,0.96,High,Europe,2321,3734.57
2833,55,Graphic Design,Medium,1898,856.1399361309998,32,New,11,0.95,High,USA,2245,2692.94
2834,51,Writing,Medium,4979,4121.08627933299,26,New,14,0.97,Normal,Other,7866,8594.65
2835,86,Web Dev,High,3220,4510.144352236822,48,New,9,1.0,Low,India,4629,3592.32
2836,62,Mobile Dev,Low,3087,3158.35288214024,45,New,4,0.99,Low,Europe,4688,2361.82
2837,79,Writing,Medium,2678,610.7059144746356,18,New,8,0.89,Normal,Other,4911,3790.23
2838,61,Web Dev,Medium,1126,352.9144759571881,27,New,5,0.91,Normal,Other,3838,2193.96
2839,27,Data Science,Low,4573,5636.1867288502,18,New,3,0.97,Normal,India,4994,3984.09
2840,52,Writing,Low,4767,1656.4566980499187,20,Repeat,13,0.91,Normal,USA,5161,6925.91
2841,26,Mobile Dev,Low,2054,2366.963543057933,28,Repeat,6,0.95,High,USA,2690,2554.85
2842,21,Web Dev,Medium,3413,4802.373614765204,8,Repeat,4,0.99,High,Europe,4325,5134.3
2843,73,Writing,Low,1664,4182.175368297043,27,New,13,0.91,Normal,Europe,3307,2505.01
2844,15,Data Science,Medium,686,5816.10934520086,6,New,13,0.93,Low,USA,984,1534.59
2845,19,Writing,Medium,4552,693.1093212353301,3,Repeat,3,0.98,Low,Europe,5249,6237.08
2846,39,Web Dev,Low,784,4285.479508363479,17,Repeat,4,0.92,Low,USA,1616,1002.64
2847,37,Writing,High,3368,631.0387887493669,46,New,13,0.89,Low,India,5361,5639.06
2848,88,Mobile Dev,Low,3590,150.96815453169597,12,Repeat,1,0.89,Low,Other,5984,4200.03
2849,20,Graphic Design,High,758,853.3468231983221,40,Repeat,10,0.86,Normal,Europe,1517,1351.58
2850,38,Web Dev,Low,1396,3757.846212433538,24,Repeat,8,0.9,Low,India,2658,1899.94
2851,70,Web Dev,Low,1625,4105.727585028033,36,Repeat,9,0.95,High,USA,3987,2225.77
2852,44,Web Dev,Medium,2182,2714.2882535960675,7,Repeat,6,0.86,High,Europe,4077,5039.45
2853,32,Web Dev,Medium,4707,419.5136519639317,38,Repeat,5,0.89,Low,India,7158,4910.12
2854,51,Writing,Medium,1171,3859.2474376687705,2,Repeat,12,0.87,High,Europe,2510,3506.59
2855,43,Mobile Dev,Medium,2420,652.0322438809668,34,Repeat,9,0.91,Normal,India,2836,2466.42
2856,74,Data Science,Medium,2674,979.0990408334266,19,Repeat,4,0.86,Low,USA,4976,3451.09
2857,77,Mobile Dev,Medium,309,3148.5677559093374,4,New,14,0.96,Normal,Other,991,1329.93
2858,24,Web Dev,Medium,723,2141.183638127859,20,Repeat,1,0.99,High,India,2904,2153.52
2859,5,Writing,High,1905,2868.8104745665923,11,New,12,0.88,Low,USA,3542,6511.82
2860,76,Writing,High,4368,3865.1998862190762,21,New,13,0.89,Normal,Europe,5386,7827.21
2861,67,Web Dev,Medium,3849,1086.0411615441712,12,New,11,0.87,Normal,Other,5852,7416.35
2862,71,Writing,High,4642,5374.557427192396,33,Repeat,7,0.88,Normal,Other,6569,6722.03
2863,8,Web Dev,Low,110,3422.9583781805045,41,Repeat,1,0.9,Normal,Europe,1480,389.15
2864,62,Mobile Dev,High,860,279.24566185802075,21,Repeat,14,0.89,Normal,Other,3477,4241.7
2865,29,Graphic Design,Medium,1427,3826.4491241430865,33,Repeat,12,0.91,High,Europe,2944,3460.03
2866,51,Writing,High,1277,2859.5967508782005,44,Repeat,9,0.93,Low,Europe,1866,1722.49
2867,42,Web Dev,Low,2470,4254.588802133759,38,Repeat,4,0.96,Normal,USA,4844,2604.1
2868,19,Web Dev,High,3708,4736.596694184636,23,Repeat,12,0.98,Normal,Europe,6600,10254.93
2869,67,Writing,Medium,1076,5642.242392331085,5,Repeat,3,0.92,High,USA,3954,3338.2
2870,25,Data Science,Low,2592,5990.322896508747,14,Repeat,4,0.99,Low,India,5186,3175.42
2871,61,Web Dev,Low,2489,3365.2594118078473,7,New,1,0.95,Low,India,3043,2619.79
2872,57,Writing,High,2557,3434.8238658012842,30,Repeat,6,0.96,Low,Europe,4499,4082.33
2873,50,Web Dev,Low,3773,281.30471820729645,3,Repeat,7,0.93,Low,USA,4277,5271.23
2874,18,Data Science,Low,2652,5211.247269895034,26,Repeat,7,0.93,Low,India,4666,3224.95
2875,80,Graphic Design,Low,4235,318.000262223748,33,New,5,0.93,High,USA,5046,4102.31
2876,21,Data Science,Medium,1582,3851.0891209560955,27,Repeat,14,0.92,Normal,India,2179,2741.25
2877,43,Mobile Dev,Low,2410,726.6753256537454,27,Repeat,10,0.92,Low,Europe,3505,2617.75
2878,13,Writing,High,3841,1822.1558340227703,39,New,12,0.97,Low,India,4532,5218.09
2879,81,Data Science,High,3939,970.927885697744,23,Repeat,10,0.91,Normal,Europe,4440,6148.6
2880,83,Graphic Design,Low,2855,953.7565854583652,11,New,5,0.88,Normal,Europe,5232,3673.62
2881,86,Web Dev,High,922,586.4157465540432,24,New,6,0.87,Low,India,1300,1326.97
2882,10,Writing,Low,3697,2009.6095946151956,5,Repeat,10,0.98,High,Europe,4665,6434.68
2883,27,Data Science,High,560,2628.3603650488435,17,Repeat,12,0.98,Normal,USA,1798,2175.51
2884,63,Graphic Design,Low,4412,2867.168178068128,43,New,8,0.89,Normal,USA,6964,4081.12
2885,50,Data Science,Low,1840,2722.292030882578,34,Repeat,9,0.87,High,USA,2688,2032.54
2886,42,Mobile Dev,Low,2224,3213.598400627374,14,New,14,0.99,Normal,Other,3881,4557.34
2887,18,Writing,Medium,1544,5179.7535357436045,47,Repeat,6,0.92,Normal,India,2808,1913.42
2888,76,Web Dev,High,3197,3846.010201881124,45,New,3,0.86,Low,India,6174,3893.49
2889,66,Graphic Design,Low,4569,251.121175173405,14,Repeat,6,0.88,Normal,Other,6432,5563.31
2890,39,Data Science,Medium,753,1161.7708277058641,34,New,4,0.96,Normal,India,2207,1434.95
2891,23,Writing,Medium,3641,2191.356459570555,15,New,4,0.86,High,USA,3810,5426.06
2892,34,Data Science,Low,843,5701.905696859529,9,New,11,0.91,Normal,Other,1015,1275.71
2893,82,Writing,Low,952,606.7644750820612,27,Repeat,11,0.91,High,Other,2479,2209.52
2894,88,Mobile Dev,Low,1661,4304.197685066217,23,New,7,0.95,High,USA,4253,2852.51
2895,29,Data Science,Low,4045,343.5948207075073,47,Repeat,6,0.88,High,India,5934,3296.99
2896,44,Mobile Dev,Low,2776,2270.8424386614997,2,Repeat,8,1.0,Normal,Europe,5075,5807.3
2897,18,Graphic Design,High,1418,4655.370267725399,17,New,11,0.87,High,Europe,1977,3532.01
2898,30,Mobile Dev,Low,221,2161.9866181643624,45,New,8,0.94,Low,India,1258,486.1
2899,26,Writing,Low,4354,2667.1500509208245,30,Repeat,3,0.9,Normal,Europe,6792,4601.45
2900,52,Graphic Design,High,3827,5446.03149036446,24,New,11,0.87,Normal,Other,6653,8086.08
2901,87,Data Science,Medium,406,537.0891842178935,6,New,4,0.93,High,Europe,1106,1131.15
2902,55,Data Science,High,4082,3236.8246024790924,22,Repeat,2,0.88,High,India,4400,6992.22
2903,7,Writing,Medium,1212,2292.4897177583935,37,New,1,0.95,High,India,3017,1671.84
2904,46,Web Dev,Medium,4946,5788.298278374631,21,Repeat,7,0.85,High,India,5825,6262.66
2905,23,Web Dev,High,1996,4793.085502096809,44,New,8,0.93,Low,Other,2352,2051.13
2906,77,Data Science,Low,4786,864.1491475942518,9,New,12,0.88,Normal,India,6114,6832.34
2907,32,Writing,Medium,445,5575.347076827046,27,Repeat,8,0.99,High,Europe,2247,1606.32
2908,88,Web Dev,Low,4011,1385.597790104547,42,New,13,0.96,Low,India,6454,4448.38
2909,49,Mobile Dev,High,248,646.1832146786978,26,Repeat,6,0.96,High,India,993,965.02
2910,75,Data Science,Medium,1139,3318.32068679778,43,New,7,0.96,Low,India,3443,2172.28
2911,82,Mobile Dev,Low,1490,4459.2946843612335,8,New,8,0.95,Normal,Other,2020,2023.67
2912,67,Writing,Medium,4004,4338.8977035528405,23,Repeat,4,0.87,Low,Other,5817,4918.09
2913,77,Mobile Dev,Medium,4976,3274.2280029327685,34,Repeat,8,1.0,High,Other,7703,7485.2
2914,23,Web Dev,High,217,3032.5142253552604,6,Repeat,6,0.95,Normal,Other,1875,1916.15
2915,51,Web Dev,Low,803,5821.831799223442,39,Repeat,12,0.98,High,USA,1515,1081.35
2916,18,Graphic Design,Low,4483,4950.269224351562,13,Repeat,7,0.93,Normal,USA,7144,5911.45
2917,42,Data Science,Medium,3055,4237.044223136781,45,New,10,0.89,High,Europe,5956,5316.61
2918,57,Writing,Low,2124,1291.9870618239052,15,Repeat,14,0.92,Low,India,2483,3058.59
2919,65,Data Science,Medium,4638,4945.658542505909,8,Repeat,7,0.91,Normal,Other,7604,9235.35
2920,40,Mobile Dev,High,4496,4536.217349568768,29,Repeat,8,0.85,Low,Other,6280,6880.88
2921,44,Writing,High,4445,5953.35560869935,47,Repeat,11,0.95,Low,India,7413,7466.37
2922,85,Writing,Low,2057,928.0213814146335,17,Repeat,14,0.96,High,India,3718,3978.24
2923,34,Web Dev,High,4881,4334.478066296022,42,Repeat,5,0.86,Normal,USA,7701,6038.8
2924,13,Mobile Dev,High,2899,5877.636679246124,3,Repeat,2,0.89,Low,India,4994,5568.09
2925,68,Web Dev,Low,1097,2856.169209380149,32,New,8,0.95,High,USA,3762,2732.95
2926,37,Web Dev,Medium,505,4440.451094042173,37,Repeat,1,0.9,High,India,1200,669.15
2927,56,Graphic Design,High,2948,5855.918305690767,15,New,13,0.99,Low,India,5550,6916.27
2928,18,Web Dev,Low,343,3352.7866293500783,47,New,13,0.87,Low,Other,728,453.62
2929,79,Data Science,Low,2514,4239.393329013144,29,New,2,0.99,Low,Other,2720,1630.35
2930,57,Writing,Low,3956,267.4961385707613,48,New,5,0.99,High,USA,4800,3287.35
2931,63,Web Dev,High,1705,3190.0408679146985,33,Repeat,4,0.99,Normal,India,3741,2860.2
2932,82,Data Science,High,532,1646.4323753453618,29,Repeat,12,0.86,High,Other,2018,2287.09
2933,45,Mobile Dev,Medium,4378,917.7811577506714,13,New,11,0.89,Low,USA,6173,8657.06
2934,72,Writing,Medium,2906,4295.298795385768,14,Repeat,2,0.89,High,Other,4333,4925.81
2935,72,Mobile Dev,Medium,1241,378.6735101137998,23,New,4,0.98,Normal,Europe,2623,2262.03
2936,12,Data Science,Medium,4226,5443.461136725788,43,New,7,0.97,High,USA,5137,4373.32
2937,6,Mobile Dev,Medium,3124,3178.9759102444277,49,New,5,0.87,High,Europe,4041,2990.08
2938,45,Mobile Dev,Medium,1272,3942.146173857866,30,New,13,0.87,High,India,3647,3782.51
2939,59,Mobile Dev,Low,3556,1632.5935748886586,31,New,4,0.92,High,USA,3959,3453.35
2940,20,Web Dev,Medium,4297,1215.8291593323597,16,Repeat,2,0.88,High,Europe,5754,5917.38
2941,66,Web Dev,High,1195,1575.9586835052814,41,Repeat,2,0.92,Low,India,1550,1367.9
2942,52,Web Dev,Medium,4005,1508.9139973751162,5,Repeat,1,0.98,Normal,USA,5274,4491.35
2943,34,Writing,High,2952,5207.334525516693,34,Repeat,10,0.92,Low,India,3084,4437.79
2944,16,Data Science,Medium,2555,4755.935498555324,47,Repeat,14,0.96,High,Europe,2974,3231.92
2945,39,Web Dev,Low,4023,5138.508724625587,10,New,6,0.89,High,USA,4634,6808.83
2946,15,Mobile Dev,Low,1490,4449.001455401629,39,Repeat,6,0.89,High,India,3821,2174.56
2947,68,Mobile Dev,High,2936,3914.7696145668647,17,New,4,0.94,Normal,India,5517,5230.29
2948,54,Mobile Dev,Medium,717,3238.0669349244095,27,Repeat,9,0.98,Low,Other,3457,2275.12
2949,89,Mobile Dev,Low,2696,1703.0686843224664,44,New,13,0.93,Low,Europe,5462,2903.11
2950,25,Graphic Design,Low,4486,4276.373302703627,28,New,4,0.88,High,USA,4997,4799.01
2951,73,Writing,Medium,2569,949.018770528381,12,New,3,0.88,Low,USA,4782,3762.39
2952,52,Data Science,High,4376,3139.7100298676564,47,New,11,0.94,Normal,India,5600,5679.27
2953,24,Data Science,High,2802,1292.3573957578535,44,New,10,0.87,Low,Europe,2997,3248.0
2954,71,Web Dev,High,3265,3102.841933544833,27,New,9,0.86,High,India,4803,6311.03
2955,48,Graphic Design,Low,359,1869.3583653149765,15,Repeat,1,0.87,Low,India,2880,1150.37
2956,37,Data Science,Medium,3278,462.8560667884449,2,Repeat,13,0.91,Low,USA,6261,6961.62
2957,77,Writing,Low,2391,3096.6977252542815,12,New,2,0.9,Low,India,3869,2061.79
2958,65,Mobile Dev,Low,4530,1213.7067208947215,31,New,1,0.85,Low,USA,4981,2909.28
2959,13,Web Dev,Low,1146,1092.7569405295455,25,Repeat,7,0.87,Normal,USA,2024,1371.05
2960,72,Writing,Low,4466,2398.540501414538,5,New,12,0.9,High,Other,6986,8121.56
2961,39,Data Science,Medium,4157,2266.4548734421755,23,Repeat,13,0.91,Low,USA,4791,6234.42
2962,85,Graphic Design,Low,3311,5221.70351383177,47,New,1,0.91,Low,Other,4097,1919.22
2963,69,Web Dev,Low,1507,3453.1265839281964,9,Repeat,11,0.9,Low,India,1666,1987.51
2964,12,Data Science,High,1500,5149.219454588288,48,New,11,0.97,Normal,USA,4054,3177.62
2965,49,Web Dev,Low,1109,1008.9885767311439,17,Repeat,1,0.91,High,USA,2079,1698.46
2966,51,Data Science,Medium,3506,2240.265079825518,34,Repeat,6,0.95,Normal,Other,5773,4205.33
2967,44,Mobile Dev,Low,3702,3398.678262980766,34,Repeat,6,0.97,High,Other,5756,4638.77
2968,80,Graphic Design,Medium,4327,1045.799206048193,11,New,11,0.98,Low,USA,4891,8461.85
2969,58,Mobile Dev,Medium,2915,899.1338380001123,3,Repeat,12,0.98,High,Europe,4602,8177.25
2970,80,Data Science,Medium,1844,4019.1993495400648,45,Repeat,5,0.92,High,Europe,2760,1820.01
2971,50,Writing,High,2648,3974.9287291987303,5,New,4,0.95,High,Other,5263,6628.5
2972,51,Mobile Dev,High,1645,1519.828184902742,24,New,8,0.9,Low,USA,3131,3037.93
2973,19,Writing,Low,234,1478.672799317609,28,New,3,0.98,Normal,India,1389,639.19
2974,23,Data Science,Low,4962,4510.857809080991,34,Repeat,1,0.88,Low,India,6845,3200.3
2975,30,Graphic Design,Low,2959,834.3788605987822,34,New,1,0.97,Normal,Europe,3224,1959.32
2976,56,Writing,Medium,3578,5551.09145555844,42,Repeat,5,0.92,Normal,Europe,5771,3041.78
2977,26,Data Science,Medium,4965,5670.870348086986,21,Repeat,3,0.89,Normal,India,5517,6222.28
2978,25,Writing,Medium,2241,5245.305090540091,14,Repeat,3,0.91,Normal,Other,4211,3428.26
2979,55,Mobile Dev,Low,1364,1382.4621993053713,12,Repeat,11,0.94,Normal,USA,3061,2881.21
2980,42,Data Science,Low,1872,248.2902361770976,20,Repeat,2,0.99,Low,Europe,2643,1617.43
2981,24,Mobile Dev,Low,264,5629.641424677595,33,New,9,0.86,Low,USA,461,276.21
2982,33,Web Dev,Low,4520,2162.235190018041,4,New,11,0.99,Normal,Other,4645,6903.77
2983,55,Data Science,High,3087,1965.9000501818248,14,New,13,0.97,High,Other,5633,9973.92
2984,8,Writing,High,719,1680.8138439193237,29,New,6,0.94,Low,Europe,1659,1306.5
2985,59,Web Dev,High,330,1580.5366123360056,23,New,7,0.87,Normal,Other,1295,1238.88
2986,75,Mobile Dev,Low,2880,4447.136749083691,20,New,2,0.97,Normal,India,3686,2814.43
2987,32,Mobile Dev,High,3251,5461.177726651443,32,New,11,0.95,High,Other,5556,7397.78
2988,8,Writing,High,1477,4748.429740721063,21,Repeat,1,0.92,High,Europe,2733,2433.63
2989,26,Web Dev,Low,1991,4093.5316008562922,25,Repeat,8,0.98,Normal,Other,2818,2603.94
2990,80,Graphic Design,High,3852,1833.3817424468664,33,Repeat,14,0.95,High,Other,4131,8013.17
2991,49,Writing,Low,4072,3349.736330472457,10,Repeat,10,0.89,Low,Europe,6235,5486.18
2992,71,Mobile Dev,Low,3332,1536.2579598558805,20,Repeat,4,0.86,Normal,Europe,6125,3942.07
2993,70,Data Science,Low,502,802.3165596107016,24,New,13,0.96,Low,USA,2117,1405.27
2994,38,Web Dev,Medium,2874,853.7138300430869,26,New,9,0.89,Normal,India,3285,4110.88
2995,59,Graphic Design,Low,4580,3682.0492656432716,34,New,12,0.89,Low,Europe,7425,5671.85
2996,5,Data Science,High,2707,375.1060038443244,47,Repeat,9,0.92,Normal,Other,5706,5094.63
2997,76,Web Dev,High,1290,5843.538800451162,45,New,13,0.96,Low,USA,1571,1670.57
2998,42,Writing,Low,488,5973.478811454669,3,Repeat,11,0.99,High,Other,1337,1575.3
2999,10,Writing,Medium,3504,1024.1344438091696,4,Repeat,12,0.88,Normal,India,3934,6939.85
3000,29,Web Dev,Medium,1873,2649.7190967337137,29,New,4,0.98,Normal,Other,2888,2363.92
3001,86,Graphic Design,Medium,889,4643.244708549568,38,Repeat,10,0.94,Normal,USA,1795,1146.75
3002,21,Web Dev,High,1594,5737.140937672313,36,Repeat,3,0.98,Normal,India,4001,3076.69
3003,65,Data Science,Medium,2851,5364.228870489006,15,New,5,0.98,Low,Other,5172,4552.77
3004,16,Data Science,Medium,1647,1640.3178257720867,25,New,6,0.91,Normal,USA,4092,3966.01
3005,10,Writing,Low,920,648.4020627862485,38,New,10,0.95,High,Other,2329,1655.74
3006,31,Web Dev,Medium,4136,1839.0667604014996,4,New,4,0.99,Low,India,5112,5180.64
3007,12,Writing,Medium,1579,2707.839042133106,24,Repeat,1,0.95,Normal,Other,4516,2875.51
3008,87,Graphic Design,Medium,2469,2255.6391556944386,35,New,7,0.92,Normal,Other,3482,2721.26
3009,69,Data Science,Low,4165,4677.1343689631185,10,New,5,0.91,Low,USA,6189,4985.67
3010,61,Mobile Dev,Low,3230,1658.0591442051953,19,New,2,0.87,Low,Other,6189,3050.92
3011,44,Mobile Dev,Medium,1563,5173.027127060818,3,New,14,1.0,Normal,Europe,2140,3630.2
3012,18,Web Dev,High,2007,1469.9614014996869,23,Repeat,11,0.95,Low,India,3377,3689.22
3013,39,Web Dev,High,3165,2263.9094628836224,36,Repeat,14,0.89,High,USA,5445,7788.58
3014,52,Mobile Dev,Low,3745,2769.6830461734935,32,Repeat,9,0.86,Normal,Europe,5202,3828.43
3015,88,Web Dev,Medium,4128,1853.6261339241566,27,New,8,0.96,Normal,Europe,5751,5465.43
3016,60,Data Science,High,4065,4633.277586527414,15,New,10,0.98,Low,India,5647,8635.38
3017,53,Graphic Design,Medium,4946,2545.85118678909,46,Repeat,7,0.91,High,USA,6418,4589.24
3018,17,Graphic Design,Low,1416,5339.100774541246,49,Repeat,13,0.99,High,Europe,2862,2071.93
3019,65,Writing,High,281,5786.9936524322675,29,New,9,0.9,Normal,Other,2050,1618.77
3020,53,Data Science,Low,2754,5179.871842388364,12,Repeat,10,0.96,High,Europe,3329,4699.0
3021,50,Web Dev,Medium,1060,3207.3572578174753,33,New,2,0.89,High,India,2406,1441.18
3022,66,Web Dev,Low,4300,3132.37915529087,22,New,14,0.9,High,Europe,7238,8045.37
3023,12,Writing,Low,2754,1412.8549865915988,24,Repeat,13,0.94,Normal,USA,4747,4208.33
3024,47,Writing,Low,3394,3614.8243254696354,25,Repeat,3,0.86,Normal,Europe,5099,3688.18
3025,24,Web Dev,Low,1089,5723.445493824595,13,New,9,0.88,High,Europe,1338,1805.37
3026,43,Web Dev,High,4679,621.5481867353906,4,New,6,0.88,High,India,6884,12961.06
3027,89,Data Science,Medium,1825,4551.8758739187115,7,Repeat,2,0.9,Normal,Europe,2988,2942.51
3028,53,Writing,High,806,5236.806392794534,49,Repeat,6,0.97,Normal,Europe,1210,873.63
3029,68,Data Science,Medium,4215,5922.215384299537,13,Repeat,14,0.99,Low,USA,4860,7055.15
3030,66,Web Dev,Medium,4947,2108.3326372365427,21,New,14,0.85,Low,India,7603,9926.55
3031,58,Mobile Dev,Medium,4430,2230.1087554746996,7,Repeat,5,0.89,High,India,7063,7994.2
3032,13,Mobile Dev,Medium,1720,1494.1851636943225,21,Repeat,10,0.85,Normal,India,4066,3732.78
3033,41,Web Dev,Medium,4801,4766.02221199029,15,Repeat,5,0.98,Normal,India,5413,4540.7
3034,53,Writing,High,4749,969.2316626208767,42,New,5,0.88,Normal,Other,6918,5275.36
3035,45,Mobile Dev,Medium,3521,1716.4367235947109,45,New,2,0.97,High,Other,4876,3124.36
3036,21,Writing,Low,4781,1877.284792957273,2,New,14,0.85,Low,Other,5075,7100.36
3037,25,Mobile Dev,High,3680,2343.344119532983,21,New,6,0.91,Normal,India,3975,5769.63
3038,55,Writing,High,522,2616.7396861297893,23,New,13,0.9,Normal,India,1260,1245.53
3039,63,Mobile Dev,Medium,4115,3420.296043962097,41,Repeat,7,0.9,Low,Other,5959,5123.88
3040,43,Writing,Low,3296,5697.983930762192,32,New,9,0.94,Normal,India,5158,3657.85
3041,59,Data Science,Low,4653,1596.586523523179,32,Repeat,14,0.91,Normal,Europe,6503,5640.46
3042,45,Writing,Medium,2014,4708.440445215086,29,New,5,0.91,Low,USA,2846,2019.14
3043,43,Data Science,Medium,2701,4106.883189880087,13,New,11,0.88,Low,India,3241,3590.25
3044,17,Data Science,Low,4110,828.8938440233628,17,New,11,0.91,Normal,Europe,5683,6213.4
3045,68,Web Dev,High,4185,4890.703995458649,34,Repeat,5,0.96,Normal,Europe,5043,5577.57
3046,15,Data Science,High,3282,680.0789108347096,36,New,9,0.9,Normal,Other,3943,4747.24
3047,23,Graphic Design,Medium,4746,4472.7184434257015,45,Repeat,6,0.98,Low,USA,5381,3842.74
3048,15,Data Science,High,3850,4337.3524596408615,5,Repeat,7,0.87,Normal,India,4015,7272.45
3049,81,Writing,High,2158,4183.000890576846,11,New,4,0.98,Low,India,3677,4357.36
3050,50,Data Science,Low,1745,1768.6502094138693,35,Repeat,4,0.94,Normal,USA,4526,2072.68
3051,49,Writing,High,4692,3504.196888517245,42,Repeat,1,0.91,High,Europe,7430,6305.81
3052,5,Writing,Low,3187,4605.230076180294,4,New,11,0.86,Normal,India,5027,5460.45
3053,44,Graphic Design,Medium,2892,3879.912877831823,32,Repeat,5,0.87,Normal,India,3513,2600.82
3054,23,Data Science,Medium,2636,4855.1884651864975,32,New,2,0.91,Normal,USA,5317,3441.53
3055,80,Data Science,Low,3359,4174.111834816747,2,New,5,0.98,High,Europe,4211,4261.04
3056,76,Mobile Dev,Low,2611,1755.5318453395541,6,Repeat,5,0.99,Low,Europe,5123,3433.51
3057,76,Mobile Dev,Medium,2190,1045.3807872153575,6,Repeat,4,0.99,Normal,Europe,2375,3091.18
3058,65,Web Dev,Low,4734,3847.077070136653,3,Repeat,13,0.89,Low,India,6885,7351.4
3059,16,Writing,Medium,667,4594.5865280937205,16,Repeat,12,0.89,Low,Europe,1344,1260.82
3060,65,Graphic Design,Medium,220,982.5892713389549,2,New,10,0.96,High,USA,2709,2566.73
3061,37,Mobile Dev,Medium,415,1172.6996784951666,22,New,13,0.99,High,Other,2747,2350.83
3062,49,Data Science,Medium,720,220.60568146167657,38,Repeat,9,0.87,Normal,Other,1613,1426.37
3063,73,Web Dev,Medium,4163,3260.7327090597037,8,New,5,0.91,Normal,USA,4796,5666.7
3064,12,Graphic Design,Medium,553,3322.4026293210177,12,Repeat,6,0.98,High,USA,2641,2459.52
3065,29,Data Science,High,2834,3075.4433820222066,27,New,14,0.92,High,USA,3135,6665.54
3066,50,Data Science,High,2771,1998.6586100485351,43,Repeat,1,0.98,Normal,Europe,4468,3093.0
3067,34,Writing,Medium,4807,2652.695721778895,3,Repeat,12,0.87,Normal,USA,6611,10971.19
3068,51,Writing,High,1058,4632.485107048469,31,Repeat,5,0.97,Low,India,1179,1386.01
3069,53,Mobile Dev,Low,2108,1213.5117553832968,15,Repeat,12,0.91,Normal,Other,3873,3871.33
